-0.0314335628 -0.0008191874
-0.0314321660 -0.0008191867
-0.0314307561 -0.0008191844
-0.0314293330 -0.0008191807
-0.0314278968 -0.0008191755
-0.0314264475 -0.0008191686
-0.0314249850 -0.0008191602
-0.0314235094 -0.0008191502
-0.0314220207 -0.0008191385
-0.0314205188 -0.0008191251
-0.0314190038 -0.0008191100
-0.0314174757 -0.0008190932
-0.0314159344 -0.0008190746
-0.0314143800 -0.0008190543
-0.0314128125 -0.0008190321
-0.0314112318 -0.0008190081
-0.0314096379 -0.0008189823
-0.0314080310 -0.0008189545
-0.0314064109 -0.0008189248
-0.0314047776 -0.0008188931
-0.0314031313 -0.0008188595
-0.0314014718 -0.0008188239
-0.0313997991 -0.0008187862
-0.0313981133 -0.0008187465
-0.0313964144 -0.0008187047
-0.0313947023 -0.0008186607
-0.0313929771 -0.0008186147
-0.0313912388 -0.0008185664
-0.0313894873 -0.0008185160
-0.0313877227 -0.0008184633
-0.0313859450 -0.0008184083
-0.0313841541 -0.0008183511
-0.0313823501 -0.0008182916
-0.0313805329 -0.0008182297
-0.0313787026 -0.0008181655
-0.0313768592 -0.0008180988
-0.0313750026 -0.0008180298
-0.0313731329 -0.0008179583
-0.0313712501 -0.0008178843
-0.0313693541 -0.0008178078
-0.0313674450 -0.0008177288
-0.0313655227 -0.0008176472
-0.0313635874 -0.0008175631
-0.0313616389 -0.0008174763
-0.0313596772 -0.0008173869
-0.0313577024 -0.0008172948
-0.0313557145 -0.0008172000
-0.0313537135 -0.0008171025
-0.0313516994 -0.0008170022
-0.0313496721 -0.0008168991
-0.0313476316 -0.0008167933
-0.0313455781 -0.0008166846
-0.0313435114 -0.0008165730
-0.0313414316 -0.0008164586
-0.0313393387 -0.0008163412
-0.0313372327 -0.0008162208
-0.0313351135 -0.0008160975
-0.0313329812 -0.0008159712
-0.0313308358 -0.0008158419
-0.0313286773 -0.0008157095
-0.0313265056 -0.0008155740
-0.0313243208 -0.0008154354
-0.0313221229 -0.0008152937
-0.0313199119 -0.0008151487
-0.0313176878 -0.0008150006
-0.0313154506 -0.0008148493
-0.0313132002 -0.0008146947
-0.0313109368 -0.0008145368
-0.0313086602 -0.0008143756
-0.0313063705 -0.0008142111
-0.0313040677 -0.0008140432
-0.0313017519 -0.0008138719
-0.0312994229 -0.0008136972
-0.0312970808 -0.0008135190
-0.0312947256 -0.0008133374
-0.0312923572 -0.0008131522
-0.0312899758 -0.0008129636
-0.0312875813 -0.0008127713
-0.0312851737 -0.0008125755
-0.0312827530 -0.0008123761
-0.0312803193 -0.0008121730
-0.0312778724 -0.0008119662
-0.0312754124 -0.0008117557
-0.0312729393 -0.0008115415
-0.0312704532 -0.0008113236
-0.0312679540 -0.0008111019
-0.0312654417 -0.0008108763
-0.0312629163 -0.0008106469
-0.0312603778 -0.0008104137
-0.0312578262 -0.0008101765
-0.0312552616 -0.0008099355
-0.0312526839 -0.0008096904
-0.0312500931 -0.0008094414
-0.0312474893 -0.0008091884
-0.0312448723 -0.0008089314
-0.0312422424 -0.0008086702
-0.0312395993 -0.0008084050
-0.0312369432 -0.0008081357
-0.0312342740 -0.0008078622
-0.0312315918 -0.0008075846
-0.0312288965 -0.0008073027
-0.0312261881 -0.0008070166
-0.0312234667 -0.0008067262
-0.0312207323 -0.0008064316
-0.0312179848 -0.0008061326
-0.0312152243 -0.0008058293
-0.0312124507 -0.0008055217
-0.0312096641 -0.0008052096
-0.0312068644 -0.0008048931
-0.0312040517 -0.0008045721
-0.0312012260 -0.0008042467
-0.0311983872 -0.0008039167
-0.0311955354 -0.0008035822
-0.0311926706 -0.0008032431
-0.0311897927 -0.0008028994
-0.0311869019 -0.0008025511
-0.0311839980 -0.0008021982
-0.0311810811 -0.0008018406
-0.0311781512 -0.0008014782
-0.0311752082 -0.0008011111
-0.0311722523 -0.0008007393
-0.0311692834 -0.0008003626
-0.0311663014 -0.0007999812
-0.0311633065 -0.0007995948
-0.0311602985 -0.0007992036
-0.0311572776 -0.0007988075
-0.0311542437 -0.0007984065
-0.0311511967 -0.0007980005
-0.0311481368 -0.0007975895
-0.0311450639 -0.0007971735
-0.0311419781 -0.0007967524
-0.0311388792 -0.0007963263
-0.0311357674 -0.0007958950
-0.0311326426 -0.0007954586
-0.0311295049 -0.0007950171
-0.0311263541 -0.0007945704
-0.0311231904 -0.0007941184
-0.0311200138 -0.0007936612
-0.0311168242 -0.0007931987
-0.0311136216 -0.0007927310
-0.0311104061 -0.0007922579
-0.0311071777 -0.0007917794
-0.0311039363 -0.0007912955
-0.0311006820 -0.0007908063
-0.0310974147 -0.0007903116
-0.0310941345 -0.0007898114
-0.0310908414 -0.0007893057
-0.0310875353 -0.0007887945
-0.0310842163 -0.0007882777
-0.0310808844 -0.0007877553
-0.0310775396 -0.0007872274
-0.0310741819 -0.0007866938
-0.0310708113 -0.0007861545
-0.0310674277 -0.0007856095
-0.0310640313 -0.0007850588
-0.0310606220 -0.0007845023
-0.0310571997 -0.0007839401
-0.0310537646 -0.0007833720
-0.0310503166 -0.0007827981
-0.0310468557 -0.0007822183
-0.0310433820 -0.0007816326
-0.0310398953 -0.0007810410
-0.0310363958 -0.0007804435
-0.0310328834 -0.0007798399
-0.0310293582 -0.0007792304
-0.0310258201 -0.0007786148
-0.0310222691 -0.0007779931
-0.0310187053 -0.0007773654
-0.0310151286 -0.0007767315
-0.0310115391 -0.0007760915
-0.0310079368 -0.0007754453
-0.0310043216 -0.0007747928
-0.0310006936 -0.0007741342
-0.0309970528 -0.0007734692
-0.0309933991 -0.0007727980
-0.0309897327 -0.0007721204
-0.0309860534 -0.0007714365
-0.0309823613 -0.0007707462
-0.0309786564 -0.0007700495
-0.0309749387 -0.0007693464
-0.0309712082 -0.0007686368
-0.0309674649 -0.0007679207
