-1.0262493256 -0.0003673469
-1.0262490679 -0.0006784596
-1.0262487118 -0.0009895722
-1.0262482574 -0.0013006847
-1.0262477047 -0.0016117970
-1.0262470536 -0.0019229091
-1.0262463042 -0.0022340210
-1.0262454564 -0.0025451325
-1.0262445103 -0.0028562438
-1.0262434659 -0.0031673548
-1.0262423231 -0.0034784654
-1.0262410820 -0.0037895756
-1.0262397425 -0.0041006854
-1.0262383047 -0.0044117947
-1.0262367686 -0.0047229035
-1.0262351341 -0.0050340119
-1.0262334013 -0.0053451196
-1.0262315701 -0.0056562268
-1.0262296406 -0.0059673334
-1.0262276128 -0.0062784393
-1.0262254866 -0.0065895446
-1.0262232621 -0.0069006492
-1.0262209393 -0.0072117530
-1.0262185181 -0.0075228561
-1.0262159986 -0.0078339583
-1.0262133807 -0.0081450597
-1.0262106645 -0.0084561603
-1.0262078500 -0.0087672600
-1.0262049371 -0.0090783587
-1.0262019259 -0.0093894566
-1.0261988164 -0.0097005534
-1.0261956085 -0.0100116492
-1.0261923023 -0.0103227439
-1.0261888978 -0.0106338376
-1.0261853949 -0.0109449302
-1.0261817937 -0.0112560216
-1.0261780941 -0.0115671119
-1.0261742963 -0.0118782009
-1.0261704000 -0.0121892887
-1.0261664055 -0.0125003753
-1.0261623126 -0.0128114605
-1.0261581214 -0.0131225445
-1.0261538319 -0.0134336270
-1.0261494440 -0.0137447082
-1.0261449578 -0.0140557880
-1.0261403733 -0.0143668663
-1.0261356904 -0.0146779431
-1.0261309092 -0.0149890184
-1.0261260297 -0.0153000922
-1.0261210519 -0.0156111644
-1.0261159757 -0.0159222349
-1.0261108012 -0.0162333039
-1.0261055284 -0.0165443712
-1.0261001572 -0.0168554367
-1.0260946877 -0.0171665006
-1.0260891199 -0.0174775626
-1.0260834538 -0.0177886229
-1.0260776894 -0.0180996814
-1.0260718266 -0.0184107380
-1.0260658655 -0.0187217927
-1.0260598061 -0.0190328455
-1.0260536483 -0.0193438963
-1.0260473922 -0.0196549452
-1.0260410379 -0.0199659920
-1.0260345852 -0.0202770368
-1.0260280341 -0.0205880795
-1.0260213848 -0.0208991201
-1.0260146371 -0.0212101586
-1.0260077911 -0.0215211949
-1.0260008468 -0.0218322291
-1.0259938042 -0.0221432609
-1.0259866633 -0.0224542906
-1.0259794240 -0.0227653179
-1.0259720865 -0.0230763429
-1.0259646506 -0.0233873655
-1.0259571164 -0.0236983858
-1.0259494839 -0.0240094037
-1.0259417531 -0.0243204191
-1.0259339240 -0.0246314320
-1.0259259966 -0.0249424424
-1.0259179708 -0.0252534502
-1.0259098468 -0.0255644555
-1.0259016244 -0.0258754582
-1.0258933038 -0.0261864583
-1.0258848848 -0.0264974557
-1.0258763675 -0.0268084503
-1.0258677520 -0.0271194423
-1.0258590381 -0.0274304315
-1.0258502259 -0.0277414179
-1.0258413154 -0.0280524015
-1.0258323066 -0.0283633822
-1.0258231996 -0.0286743601
-1.0258139942 -0.0289853350
-1.0258046905 -0.0292963070
-1.0257952885 -0.0296072760
-1.0257857882 -0.0299182420
-1.0257761897 -0.0302292049
-1.0257664928 -0.0305401648
-1.0257566977 -0.0308511216
-1.0257468042 -0.0311620752
-1.0257368125 -0.0314730257
-1.0257267224 -0.0317839730
-1.0257165341 -0.0320949171
-1.0257062475 -0.0324058579
-1.0256958626 -0.0327167954
-1.0256853794 -0.0330277296
-1.0256747980 -0.0333386604
-1.0256641182 -0.0336495879
-1.0256533402 -0.0339605119
-1.0256424639 -0.0342714325
-1.0256314893 -0.0345823496
-1.0256204164 -0.0348932633
-1.0256092452 -0.0352041733
-1.0255979758 -0.0355150798
