-0.957466 -0.314155
0.566495 0.799310
1.395752 -0.000673
0.644081 -0.958881
0.930562 -0.076336
0.809376 -0.516003
-0.957446 -0.314225
0.566422 0.799364
1.395751 -0.000673
0.644081 -0.958881
0.930559 -0.076337
0.809354 -0.516034
-0.957425 -0.314294
0.566348 0.799417
1.395751 -0.000673
0.644081 -0.958881
0.930556 -0.076338
0.809332 -0.516065
0.566274 0.799470
-0.957405 -0.314363
1.395751 -0.000673
0.644081 -0.958881
0.930553 -0.076339
0.809310 -0.516097
0.566201 0.799523
-0.957384 -0.314432
1.395750 -0.000673
0.644081 -0.958881
0.930550 -0.076339
0.809288 -0.516128
0.566127 0.799576
-0.957363 -0.314502
1.395750 -0.000673
0.644081 -0.958881
0.930547 -0.076340
0.809266 -0.516159
0.566054 0.799629
-0.957343 -0.314571
1.395750 -0.000673
0.644081 -0.958880
0.930544 -0.076341
0.809244 -0.516191
0.565980 0.799682
-0.957322 -0.314640
1.395749 -0.000673
0.644081 -0.958880
0.930541 -0.076342
0.809222 -0.516222
0.565906 0.799735
-0.957302 -0.314708
1.395749 -0.000673
0.644081 -0.958880
0.930538 -0.076342
0.809200 -0.516254
0.565833 0.799788
-0.957281 -0.314777
1.395749 -0.000673
0.644081 -0.958880
0.930535 -0.076343
0.809178 -0.516285
0.565759 0.799841
-0.957261 -0.314846
1.395749 -0.000673
0.644081 -0.958880
0.930532 -0.076344
0.809156 -0.516317
0.565686 0.799894
-0.957241 -0.314915
1.395748 -0.000673
0.644081 -0.958880
0.930529 -0.076344
0.809134 -0.516348
0.565612 0.799947
-0.957220 -0.314983
1.395748 -0.000673
0.644081 -0.958879
0.930526 -0.076345
0.809111 -0.516380
0.565539 0.800000
-0.957200 -0.315052
1.395748 -0.000673
0.644081 -0.958879
0.930523 -0.076345
0.809089 -0.516412
0.565465 0.800053
-0.957179 -0.315120
1.395747 -0.000673
0.644081 -0.958879
0.930520 -0.076346
0.809067 -0.516443
0.565392 0.800106
-0.957159 -0.315188
1.395747 -0.000673
0.644082 -0.958879
0.930517 -0.076346
0.809045 -0.516475
0.565318 0.800159
-0.957139 -0.315257
1.395747 -0.000673
0.644082 -0.958879
0.930514 -0.076347
0.809022 -0.516507
0.565245 0.800212
-0.957118 -0.315325
1.395746 -0.000673
0.644082 -0.958879
0.930511 -0.076347
0.809000 -0.516539
0.565171 0.800265
-0.957098 -0.315393
1.395746 -0.000673
0.644082 -0.958878
0.930508 -0.076348
0.808978 -0.516571
0.565098 0.800317
-0.957078 -0.315461
1.395746 -0.000673
0.644082 -0.958878
0.930506 -0.076348
0.808955 -0.516603
0.565024 0.800370
-0.957058 -0.315529
1.395745 -0.000673
0.644082 -0.958878
0.930503 -0.076349
0.808933 -0.516635
0.564951 0.800423
-0.957038 -0.315597
1.395745 -0.000673
0.644082 -0.958878
0.930500 -0.076349
0.808911 -0.516667
0.564877 0.800476
-0.957017 -0.315665
1.395745 -0.000673
0.644082 -0.958878
0.930497 -0.076349
0.808888 -0.516699
0.564804 0.800529
-0.956997 -0.315732
1.395744 -0.000674
0.644082 -0.958878
0.930494 -0.076350
0.808866 -0.516731
0.564730 0.800581
-0.956977 -0.315800
1.395744 -0.000674
0.644082 -0.958877
0.930491 -0.076350
0.808843 -0.516763
0.564657 0.800634
-0.956957 -0.315867
1.395744 -0.000674
0.644082 -0.958877
0.930488 -0.076350
0.808821 -0.516796
0.564583 0.800687
-0.956937 -0.315935
1.395743 -0.000674
0.644082 -0.958877
0.930485 -0.076350
0.808798 -0.516828
0.564510 0.800739
-0.956917 -0.316002
1.395743 -0.000674
0.644082 -0.958877
0.930482 -0.076351
0.808775 -0.516860
0.564437 0.800792
-0.956897 -0.316070
1.395743 -0.000674
0.644082 -0.958877
0.930479 -0.076351
0.808753 -0.516893
0.564363 0.800845
-0.956877 -0.316137
1.395743 -0.000674
0.644083 -0.958877
0.930476 -0.076351
0.808730 -0.516925
0.564290 0.800897
-0.956857 -0.316204
1.395742 -0.000674
0.644083 -0.958876
0.930473 -0.076351
0.808707 -0.516958
0.564217 0.800950
-0.956837 -0.316271
1.395742 -0.000674
0.644083 -0.958876
0.930470 -0.076351
0.808685 -0.516990
0.564143 0.801002
-0.956817 -0.316338
1.395742 -0.000674
0.644083 -0.958876
0.930467 -0.076351
0.808662 -0.517023
0.564070 0.801055
-0.956797 -0.316405
1.395741 -0.000674
0.644083 -0.958876
0.930464 -0.076351
0.808639 -0.517055
0.563997 0.801108
-0.956777 -0.316472
1.395741 -0.000674
0.644083 -0.958876
0.930462 -0.076351
0.808617 -0.517088
