-0.0314335628 -0.0008191874
-0.0314331452 -0.0008191873
-0.0314327263 -0.0008191871
-0.0314323063 -0.0008191868
-0.0314318851 -0.0008191863
-0.0314314627 -0.0008191857
-0.0314310391 -0.0008191850
-0.0314306144 -0.0008191841
-0.0314301885 -0.0008191831
-0.0314297613 -0.0008191820
-0.0314293330 -0.0008191807
-0.0314289036 -0.0008191793
-0.0314284729 -0.0008191777
-0.0314280410 -0.0008191761
-0.0314276080 -0.0008191742
-0.0314271738 -0.0008191722
-0.0314267384 -0.0008191701
-0.0314263018 -0.0008191679
-0.0314258641 -0.0008191654
-0.0314254252 -0.0008191629
-0.0314249850 -0.0008191602
-0.0314245437 -0.0008191574
-0.0314241013 -0.0008191544
-0.0314236576 -0.0008191512
-0.0314232127 -0.0008191479
-0.0314227667 -0.0008191445
-0.0314223195 -0.0008191409
-0.0314218711 -0.0008191372
-0.0314214215 -0.0008191333
-0.0314209708 -0.0008191293
-0.0314205188 -0.0008191251
-0.0314200657 -0.0008191207
-0.0314196114 -0.0008191163
-0.0314191559 -0.0008191116
-0.0314186993 -0.0008191068
-0.0314182414 -0.0008191018
-0.0314177824 -0.0008190967
-0.0314173222 -0.0008190914
-0.0314168608 -0.0008190860
-0.0314163982 -0.0008190804
-0.0314159344 -0.0008190746
-0.0314154695 -0.0008190687
-0.0314150033 -0.0008190627
-0.0314145360 -0.0008190564
-0.0314140675 -0.0008190500
-0.0314135979 -0.0008190434
-0.0314131270 -0.0008190367
-0.0314126550 -0.0008190298
-0.0314121818 -0.0008190228
-0.0314117073 -0.0008190155
-0.0314112318 -0.0008190081
-0.0314107550 -0.0008190006
-0.0314102770 -0.0008189928
-0.0314097979 -0.0008189849
-0.0314093176 -0.0008189769
-0.0314088361 -0.0008189686
-0.0314083534 -0.0008189602
-0.0314078696 -0.0008189516
-0.0314073845 -0.0008189428
-0.0314068983 -0.0008189339
-0.0314064109 -0.0008189248
-0.0314059223 -0.0008189155
-0.0314054325 -0.0008189060
-0.0314049416 -0.0008188964
-0.0314044494 -0.0008188866
